T=2861: Bee #25 completed Hive #581 with ['F', 581, 1408, 1] --> 99 Points
T=2884: Bee #19 completed Hive #814 with ['F', 814, 866, 1] --> 99 Points
T=2894: Bee #29 completed Hive #70 with ['F', 70, 587, 1] --> 99 Points
T=2897: Bee #18 completed Hive #851 with ['F', 851, 1938, 1] --> 99 Points
T=2902: Bee #15 completed Hive #961 with ['F', 961, 1628, 1] --> 99 Points
T=2926: Bee #25 completed Hive #411 with ['F', 411, 996, 1] --> 98 Points
T=2948: Bee #26 completed Hive #882 with ['F', 882, 1176, 1] --> 98 Points
T=2954: Bee #13 completed Hive #74 with ['F', 74, 675, 1] --> 98 Points
T=2959: Bee #11 completed Hive #527 with ['F', 527, 832, 1] --> 98 Points
T=2965: Bee #17 completed Hive #126 with ['F', 126, 422, 1] --> 98 Points
T=2992: Bee #10 completed Hive #754 with ['F', 754, 1233, 1] --> 98 Points
T=2995: Bee #25 completed Hive #436 with ['F', 436, 97, 1] --> 98 Points
T=3014: Bee #27 completed Hive #555 with ['F', 555, 1045, 1] --> 98 Points
T=3026: Bee #16 completed Hive #297 with ['F', 297, 1948, 1] --> 98 Points
T=3033: Bee #5 completed Hive #907 with ['F', 907, 144, 1] --> 98 Points
T=3034: Bee #24 completed Hive #299 with ['F', 299, 52, 1] --> 98 Points
T=3043: Bee #22 completed Hive #939 with ['F', 939, 1828, 1] --> 98 Points
T=3047: Bee #2 completed Hive #391 with ['F', 391, 1755, 1] --> 98 Points
T=3077: Bee #12 completed Hive #648 with ['F', 648, 1530, 1] --> 98 Points
T=3087: Bee #24 completed Hive #345 with ['F', 345, 1960, 1] --> 98 Points
T=3122: Bee #0 completed Hive #962 with ['F', 962, 1037, 1] --> 98 Points
T=3122: Bee #15 completed Hive #991 with ['F', 991, 1771, 1] --> 98 Points
T=3134: Bee #12 completed Hive #382 with ['F', 382, 1809, 1] --> 98 Points
T=3162: Bee #3 completed Hive #304 with ['F', 304, 1196, 1] --> 98 Points
T=3176: Bee #23 completed Hive #442 with ['F', 442, 1897, 1] --> 98 Points
T=3192: Bee #19 completed Hive #78 with ['F', 78, 697, 1] --> 98 Points
T=3194: Bee #21 completed Hive #92 with ['F', 92, 1638, 1] --> 98 Points
T=3196: Bee #3 completed Hive #167 with ['F', 167, 1439, 1] --> 98 Points
T=3262: Bee #4 completed Hive #34 with ['F', 34, 1050, 1] --> 98 Points
T=3262: Bee #11 completed Hive #802 with ['F', 802, 90, 1] --> 98 Points
T=3286: Bee #16 completed Hive #734 with ['F', 734, 1008, 1] --> 98 Points
T=3292: Bee #11 completed Hive #50 with ['F', 50, 122, 1] --> 98 Points
T=3296: Bee #27 completed Hive #976 with ['F', 976, 1903, 1] --> 98 Points
T=3308: Bee #18 completed Hive #329 with ['F', 329, 1056, 1] --> 98 Points
T=3313: Bee #12 completed Hive #242 with ['F', 242, 1232, 1] --> 98 Points
T=3324: Bee #7 completed Hive #121 with ['F', 121, 362, 1] --> 98 Points
T=3333: Bee #25 completed Hive #132 with ['F', 132, 723, 1] --> 98 Points
T=3334: Bee #24 completed Hive #423 with ['F', 423, 553, 1] --> 98 Points
T=3336: Bee #18 completed Hive #269 with ['F', 269, 277, 1] --> 98 Points
T=3353: Bee #25 completed Hive #308 with ['F', 308, 1595, 1] --> 98 Points
T=3405: Bee #24 completed Hive #189 with ['F', 189, 713, 1] --> 98 Points
T=3428: Bee #5 completed Hive #97 with ['F', 97, 1416, 1] --> 98 Points
T=3448: Bee #8 completed Hive #252 with ['F', 252, 107, 1] --> 98 Points
T=3461: Bee #7 completed Hive #730 with ['F', 730, 1002, 1] --> 98 Points
T=3467: Bee #23 completed Hive #268 with ['F', 268, 353, 1] --> 98 Points
T=3469: Bee #23 completed Hive #736 with ['F', 736, 20, 1] --> 98 Points
T=3476: Bee #26 completed Hive #693 with ['F', 693, 1956, 1] --> 98 Points
